Sale Price,No of Bedrooms,No of Bathrooms,No of Floors,Flat Area (in Sqft),Basement Area (in Sqft),Built Year,Renovation Year,Age of House (in Years),Years Since Renovation,Ever Renovated,Sale Price Bin
286056,5,1.5,2.5,5495,1923,1915,0,108,0,No,275K
303816,2,2.0,1.0,948,1960,1922,0,101,0,No,300K
321576,3,2.25,1.5,1001,1997,1929,0,94,0,No,325K
339336,4,2.5,2.0,1054,2034,1936,0,87,0,No,350K
357096,5,3.0,2.5,1107,2071,1943,0,80,0,No,350K
374856,2,1.0,1.0,1160,2108,1950,0,73,0,No,375K
392616,3,1.5,1.5,1213,2145,1957,2006,66,17,Yes,400K
410376,4,2.0,2.0,1266,2182,1964,0,59,0,No,400K
428136,5,2.25,2.5,1319,2219,1971,0,52,0,No,425K
445896,2,2.5,1.0,1372,2256,1978,0,45,0,No,450K
463656,3,3.0,1.5,1425,2293,1985,0,38,0,No,475K
481416,4,1.0,2.0,1478,2330,1992,0,31,0,No,475K
499176,5,1.5,2.5,1531,2367,1999,0,24,0,No,500K
516936,2,2.0,1.0,1584,1227,2006,2013,17,10,Yes,525K
534696,3,2.25,1.5,1637,1264,2013,0,10,0,No,525K
552456,4,2.5,2.0,1690,1301,1907,0,116,0,No,550K
570216,5,3.0,2.5,1743,1338,1914,0,109,0,No,575K
587976,2,1.0,1.0,1796,1375,1921,0,102,0,No,600K
605736,3,1.5,1.5,1849,1412,1928,0,95,0,No,600K
623496,4,2.0,2.0,1902,1449,1935,0,88,0,No,625K
641256,5,2.25,2.5,1955,1486,1942,1985,81,38,Yes,625K
659016,2,2.5,1.0,2008,1523,1949,0,74,0,No,625K
676776,3,3.0,1.5,2061,1560,1956,0,67,0,No,625K
694536,4,1.0,2.0,2114,1597,1963,0,60,0,No,625K
712296,5,1.5,2.5,2167,1634,1970,0,53,0,No,625K
730056,2,2.0,1.0,2220,1671,1977,0,46,0,No,625K
747816,3,2.25,1.5,2273,1708,1984,0,39,0,No,625K
285096,4,2.5,2.0,2326,1745,1991,1992,32,31,Yes,275K
302856,5,3.0,2.5,2379,1782,1998,0,25,0,No,300K
320616,2,1.0,1.0,2432,1819,2005,0,18,0,No,325K
338376,3,1.5,1.5,2485,1856,2012,0,11,0,No,350K
356136,4,2.0,2.0,2538,1893,1906,0,117,0,No,350K
373896,5,2.25,2.5,2591,1930,1913,0,110,0,No,375K
391656,2,2.5,1.0,2644,1967,1920,0,103,0,No,400K
409416,3,3.0,1.5,2697,2004,1927,1999,96,24,Yes,400K
427176,4,1.0,2.0,2750,2041,1934,0,89,0,No,425K
444936,5,1.5,2.5,2803,2078,1941,0,82,0,No,450K
462696,2,2.0,1.0,2856,2115,1948,0,75,0,No,475K
480456,3,2.25,1.5,2909,2152,1955,0,68,0,No,475K
498216,4,2.5,2.0,2962,2189,1962,0,61,0,No,500K
515976,5,3.0,2.5,3015,2226,1969,0,54,0,No,525K
533736,2,1.0,1.0,3068,2263,1976,2006,47,17,Yes,525K
551496,3,1.5,1.5,3121,2300,1983,0,40,0,No,550K
569256,4,2.0,2.0,3174,2337,1990,0,33,0,No,575K
587016,5,2.25,2.5,3227,2374,1997,0,26,0,No,575K
604776,2,2.5,1.0,3280,1234,2004,0,19,0,No,600K
622536,3,3.0,1.5,3333,1271,2011,0,12,0,No,625K
640296,4,1.0,2.0,3386,1308,1905,0,118,0,No,625K
658056,5,1.5,2.5,3439,1345,1912,2013,111,10,Yes,625K
675816,2,2.0,1.0,3492,1382,1919,0,104,0,No,625K
693576,3,2.25,1.5,3545,1419,1926,0,97,0,No,625K
711336,4,2.5,2.0,3598,1456,1933,0,90,0,No,625K
729096,5,3.0,2.5,3651,1493,1940,0,83,0,No,625K
746856,2,1.0,1.0,3704,1530,1947,0,76,0,No,625K
284136,3,1.5,1.5,3757,1567,1954,0,69,0,No,275K
301896,4,2.0,2.0,3810,1604,1961,1985,62,38,Yes,300K
319656,5,2.25,2.5,3863,1641,1968,0,55,0,No,325K
337416,2,2.5,1.0,3916,1678,1975,0,48,0,No,325K
355176,3,3.0,1.5,3969,1715,1982,0,41,0,No,350K
372936,4,1.0,2.0,4022,1752,1989,0,34,0,No,375K
390696,5,1.5,2.5,4075,1789,1996,0,27,0,No,400K
408456,2,2.0,1.0,4128,1826,2003,0,20,0,No,400K
426216,3,2.25,1.5,4181,1863,2010,1992,13,31,Yes,425K
443976,4,2.5,2.0,4234,1900,2017,0,6,0,No,450K
461736,5,3.0,2.5,4287,1937,1911,0,112,0,No,450K
479496,2,1.0,1.0,4340,1974,1918,0,105,0,No,475K
497256,3,1.5,1.5,4393,2011,1925,0,98,0,No,500K
515016,4,2.0,2.0,4446,2048,1932,0,91,0,No,525K
532776,5,2.25,2.5,4499,2085,1939,0,84,0,No,525K
550536,2,2.5,1.0,4552,2122,1946,1999,77,24,Yes,550K
568296,3,3.0,1.5,4605,2159,1953,0,70,0,No,575K
586056,4,1.0,2.0,4658,2196,1960,0,63,0,No,575K
603816,5,1.5,2.5,4711,2233,1967,0,56,0,No,600K
621576,2,2.0,1.0,4764,2270,1974,0,49,0,No,625K
639336,3,2.25,1.5,4817,2307,1981,0,42,0,No,625K
657096,4,2.5,2.0,4870,2344,1988,0,35,0,No,625K
674856,5,3.0,2.5,4923,1204,1995,2006,28,17,Yes,625K
692616,2,1.0,1.0,4976,1241,2002,0,21,0,No,625K
710376,3,1.5,1.5,5029,1278,2009,0,14,0,No,625K
728136,4,2.0,2.0,5082,1315,2016,0,7,0,No,625K
745896,5,2.25,2.5,5135,1352,1910,0,113,0,No,625K
283176,2,2.5,1.0,5188,1389,1917,0,106,0,No,275K
300936,3,3.0,1.5,5241,1426,1924,0,99,0,No,300K
318696,4,1.0,2.0,5294,1463,1931,2013,92,10,Yes,325K
336456,5,1.5,2.5,5347,1500,1938,0,85,0,No,325K
354216,2,2.0,1.0,5400,1537,1945,0,78,0,No,350K
371976,3,2.25,1.5,5453,1574,1952,0,71,0,No,375K
389736,4,2.5,2.0,906,1611,1959,0,64,0,No,400K
407496,5,3.0,2.5,959,1648,1966,0,57,0,No,400K
425256,2,1.0,1.0,1012,1685,1973,0,50,0,No,425K
443016,3,1.5,1.5,1065,1722,1980,1985,43,38,Yes,450K
460776,4,2.0,2.0,1118,1759,1987,0,36,0,No,450K
478536,5,2.25,2.5,1171,1796,1994,0,29,0,No,475K
496296,2,2.5,1.0,1224,1833,2001,0,22,0,No,500K
514056,3,3.0,1.5,1277,1870,2008,0,15,0,No,525K
531816,4,1.0,2.0,1330,1907,2015,0,8,0,No,525K
549576,5,1.5,2.5,1383,1944,1909,0,114,0,No,550K
567336,2,2.0,1.0,1436,1981,1916,1992,107,31,Yes,575K
585096,3,2.25,1.5,1489,2018,1923,0,100,0,No,575K
602856,4,2.5,2.0,1542,2055,1930,0,93,0,No,600K
620616,5,3.0,2.5,1595,2092,1937,0,86,0,No,625K
638376,2,1.0,1.0,1648,2129,1944,0,79,0,No,625K
656136,3,1.5,1.5,1701,2166,1951,0,72,0,No,625K
673896,4,2.0,2.0,1754,2203,1958,0,65,0,No,625K
691656,5,2.25,2.5,1807,2240,1965,1999,58,24,Yes,625K
709416,2,2.5,1.0,1860,2277,1972,0,51,0,No,625K
727176,3,3.0,1.5,1913,2314,1979,0,44,0,No,625K
744936,4,1.0,2.0,1966,2351,1986,0,37,0,No,625K
282216,5,1.5,2.5,2019,1211,1993,0,30,0,No,275K
299976,2,2.0,1.0,2072,1248,2000,0,23,0,No,300K
317736,3,2.25,1.5,2125,1285,2007,0,16,0,No,325K
335496,4,2.5,2.0,2178,1322,2014,2006,9,17,Yes,325K
353256,5,3.0,2.5,2231,1359,1908,0,115,0,No,350K
371016,2,1.0,1.0,2284,1396,1915,0,108,0,No,375K
388776,3,1.5,1.5,2337,1433,1922,0,101,0,No,400K
406536,4,2.0,2.0,2390,1470,1929,0,94,0,No,400K
424296,5,2.25,2.5,2443,1507,1936,0,87,0,No,425K
442056,2,2.5,1.0,2496,1544,1943,0,80,0,No,450K
459816,3,3.0,1.5,2549,1581,1950,2013,73,10,Yes,450K
477576,4,1.0,2.0,2602,1618,1957,0,66,0,No,475K
495336,5,1.5,2.5,2655,1655,1964,0,59,0,No,500K
513096,2,2.0,1.0,2708,1692,1971,0,52,0,No,525K
530856,3,2.25,1.5,2761,1729,1978,0,45,0,No,525K
548616,4,2.5,2.0,2814,1766,1985,0,38,0,No,550K
566376,5,3.0,2.5,2867,1803,1992,0,31,0,No,575K
584136,2,1.0,1.0,2920,1840,1999,1985,24,38,Yes,575K
601896,3,1.5,1.5,2973,1877,2006,0,17,0,No,600K
619656,4,2.0,2.0,3026,1914,2013,0,10,0,No,625K
637416,5,2.25,2.5,3079,1951,1907,0,116,0,No,625K
655176,2,2.5,1.0,3132,1988,1914,0,109,0,No,625K
672936,3,3.0,1.5,3185,2025,1921,0,102,0,No,625K
690696,4,1.0,2.0,3238,2062,1928,0,95,0,No,625K
708456,5,1.5,2.5,3291,2099,1935,1992,88,31,Yes,625K
726216,2,2.0,1.0,3344,2136,1942,0,81,0,No,625K
743976,3,2.25,1.5,3397,2173,1949,0,74,0,No,625K
281256,4,2.5,2.0,3450,2210,1956,0,67,0,No,275K
299016,5,3.0,2.5,3503,2247,1963,0,60,0,No,300K
316776,2,1.0,1.0,3556,2284,1970,0,53,0,No,325K
334536,3,1.5,1.5,3609,2321,1977,0,46,0,No,325K
352296,4,2.0,2.0,3662,2358,1984,1999,39,24,Yes,350K
370056,5,2.25,2.5,3715,1218,1991,0,32,0,No,375K
387816,2,2.5,1.0,3768,1255,1998,0,25,0,No,400K
405576,3,3.0,1.5,3821,1292,2005,0,18,0,No,400K
423336,4,1.0,2.0,3874,1329,2012,0,11,0,No,425K
441096,5,1.5,2.5,3927,1366,1906,0,117,0,No,450K
458856,2,2.0,1.0,3980,1403,1913,0,110,0,No,450K
476616,3,2.25,1.5,4033,1440,1920,2006,103,17,Yes,475K
494376,4,2.5,2.0,4086,1477,1927,0,96,0,No,500K
512136,5,3.0,2.5,4139,1514,1934,0,89,0,No,500K
529896,2,1.0,1.0,4192,1551,1941,0,82,0,No,525K
547656,3,1.5,1.5,4245,1588,1948,0,75,0,No,550K
565416,4,2.0,2.0,4298,1625,1955,0,68,0,No,575K
583176,5,2.25,2.5,4351,1662,1962,0,61,0,No,575K
600936,2,2.5,1.0,4404,1699,1969,2013,54,10,Yes,600K
618696,3,3.0,1.5,4457,1736,1976,0,47,0,No,625K
636456,4,1.0,2.0,4510,1773,1983,0,40,0,No,625K
654216,5,1.5,2.5,4563,1810,1990,0,33,0,No,625K
671976,2,2.0,1.0,4616,1847,1997,0,26,0,No,625K
689736,3,2.25,1.5,4669,1884,2004,0,19,0,No,625K
707496,4,2.5,2.0,4722,1921,2011,0,12,0,No,625K
725256,5,3.0,2.5,4775,1958,1905,1985,118,38,Yes,625K
743016,2,1.0,1.0,4828,1995,1912,0,111,0,No,625K
280296,3,1.5,1.5,4881,2032,1919,0,104,0,No,275K
298056,4,2.0,2.0,4934,2069,1926,0,97,0,No,300K
315816,5,2.25,2.5,4987,2106,1933,0,90,0,No,325K
333576,2,2.5,1.0,5040,2143,1940,0,83,0,No,325K
351336,3,3.0,1.5,5093,2180,1947,0,76,0,No,350K
369096,4,1.0,2.0,5146,2217,1954,1992,69,31,Yes,375K
386856,5,1.5,2.5,5199,2254,1961,0,62,0,No,375K
404616,2,2.0,1.0,5252,2291,1968,0,55,0,No,400K
422376,3,2.25,1.5,5305,2328,1975,0,48,0,No,425K
440136,4,2.5,2.0,5358,2365,1982,0,41,0,No,450K
457896,5,3.0,2.5,5411,1225,1989,0,34,0,No,450K
475656,2,1.0,1.0,5464,1262,1996,0,27,0,No,475K
493416,3,1.5,1.5,917,1299,2003,1999,20,24,Yes,500K
511176,4,2.0,2.0,970,1336,2010,0,13,0,No,500K
528936,5,2.25,2.5,1023,1373,2017,0,6,0,No,525K
546696,2,2.5,1.0,1076,1410,1911,0,112,0,No,550K
564456,3,3.0,1.5,1129,1447,1918,0,105,0,No,575K
582216,4,1.0,2.0,1182,1484,1925,0,98,0,No,575K
599976,5,1.5,2.5,1235,1521,1932,0,91,0,No,600K
617736,2,2.0,1.0,1288,1558,1939,2006,84,17,Yes,625K
635496,3,2.25,1.5,1341,1595,1946,0,77,0,No,625K
653256,4,2.5,2.0,1394,1632,1953,0,70,0,No,625K
671016,5,3.0,2.5,1447,1669,1960,0,63,0,No,625K
688776,2,1.0,1.0,1500,1706,1967,0,56,0,No,625K
706536,3,1.5,1.5,1553,1743,1974,0,49,0,No,625K
724296,4,2.0,2.0,1606,1780,1981,0,42,0,No,625K
742056,5,2.25,2.5,1659,1817,1988,2013,35,10,Yes,625K
279336,2,2.5,1.0,1712,1854,1995,0,28,0,No,275K
297096,3,3.0,1.5,1765,1891,2002,0,21,0,No,300K
314856,4,1.0,2.0,1818,1928,2009,0,14,0,No,325K
332616,5,1.5,2.5,1871,1965,2016,0,7,0,No,325K
350376,2,2.0,1.0,1924,2002,1910,0,113,0,No,350K
368136,3,2.25,1.5,1977,2039,1917,0,106,0,No,375K
385896,4,2.5,2.0,2030,2076,1924,1985,99,38,Yes,375K
403656,5,3.0,2.5,2083,2113,1931,0,92,0,No,400K
421416,2,1.0,1.0,2136,2150,1938,0,85,0,No,425K
439176,3,1.5,1.5,2189,2187,1945,0,78,0,No,450K
456936,4,2.0,2.0,2242,2224,1952,0,71,0,No,450K
474696,5,2.25,2.5,2295,2261,1959,0,64,0,No,475K
492456,2,2.5,1.0,2348,2298,1966,0,57,0,No,500K
510216,3,3.0,1.5,2401,2335,1973,1992,50,31,Yes,500K
527976,4,1.0,2.0,2454,2372,1980,0,43,0,No,525K
545736,5,1.5,2.5,2507,1232,1987,0,36,0,No,550K
563496,2,2.0,1.0,2560,1269,1994,0,29,0,No,575K
581256,3,2.25,1.5,2613,1306,2001,0,22,0,No,575K
599016,4,2.5,2.0,2666,1343,2008,0,15,0,No,600K
616776,5,3.0,2.5,2719,1380,2015,0,8,0,No,625K
634536,2,1.0,1.0,2772,1417,1909,1999,114,24,Yes,625K
652296,3,1.5,1.5,2825,1454,1916,0,107,0,No,625K
670056,4,2.0,2.0,2878,1491,1923,0,100,0,No,625K
687816,5,2.25,2.5,2931,1528,1930,0,93,0,No,625K
705576,2,2.5,1.0,2984,1565,1937,0,86,0,No,625K
723336,3,3.0,1.5,3037,1602,1944,0,79,0,No,625K
741096,4,1.0,2.0,3090,1639,1951,0,72,0,No,625K
278376,5,1.5,2.5,3143,1676,1958,2006,65,17,Yes,275K
296136,2,2.0,1.0,3196,1713,1965,0,58,0,No,300K
313896,3,2.25,1.5,3249,1750,1972,0,51,0,No,325K
331656,4,2.5,2.0,3302,1787,1979,0,44,0,No,325K
349416,5,3.0,2.5,3355,1824,1986,0,37,0,No,350K
367176,2,1.0,1.0,3408,1861,1993,0,30,0,No,375K
384936,3,1.5,1.5,3461,1898,2000,0,23,0,No,375K
402696,4,2.0,2.0,3514,1935,2007,2013,16,10,Yes,400K
420456,5,2.25,2.5,3567,1972,2014,0,9,0,No,425K
438216,2,2.5,1.0,3620,2009,1908,0,115,0,No,450K
455976,3,3.0,1.5,3673,2046,1915,0,108,0,No,450K
473736,4,1.0,2.0,3726,2083,1922,0,101,0,No,475K
491496,5,1.5,2.5,3779,2120,1929,0,94,0,No,500K
509256,2,2.0,1.0,3832,2157,1936,0,87,0,No,500K
527016,3,2.25,1.5,3885,2194,1943,1985,80,38,Yes,525K
544776,4,2.5,2.0,3938,2231,1950,0,73,0,No,550K
562536,5,3.0,2.5,3991,2268,1957,0,66,0,No,575K
580296,2,1.0,1.0,4044,2305,1964,0,59,0,No,575K
598056,3,1.5,1.5,4097,2342,1971,0,52,0,No,600K
615816,4,2.0,2.0,4150,1202,1978,0,45,0,No,625K
633576,5,2.25,2.5,4203,1239,1985,0,38,0,No,625K
651336,2,2.5,1.0,4256,1276,1992,1992,31,31,Yes,625K
669096,3,3.0,1.5,4309,1313,1999,0,24,0,No,625K
686856,4,1.0,2.0,4362,1350,2006,0,17,0,No,625K
704616,5,1.5,2.5,4415,1387,2013,0,10,0,No,625K
722376,2,2.0,1.0,4468,1424,1907,0,116,0,No,625K
740136,3,2.25,1.5,4521,1461,1914,0,109,0,No,625K
277416,4,2.5,2.0,4574,1498,1921,0,102,0,No,275K
295176,5,3.0,2.5,4627,1535,1928,1999,95,24,Yes,300K
312936,2,1.0,1.0,4680,1572,1935,0,88,0,No,325K
330696,3,1.5,1.5,4733,1609,1942,0,81,0,No,325K
348456,4,2.0,2.0,4786,1646,1949,0,74,0,No,350K
366216,5,2.25,2.5,4839,1683,1956,0,67,0,No,375K
383976,2,2.5,1.0,4892,1720,1963,0,60,0,No,375K
401736,3,3.0,1.5,4945,1757,1970,0,53,0,No,400K
419496,4,1.0,2.0,4998,1794,1977,2006,46,17,Yes,425K
437256,5,1.5,2.5,5051,1831,1984,0,39,0,No,425K
455016,2,2.0,1.0,5104,1868,1991,0,32,0,No,450K
472776,3,2.25,1.5,5157,1905,1998,0,25,0,No,475K
490536,4,2.5,2.0,5210,1942,2005,0,18,0,No,500K
508296,5,3.0,2.5,5263,1979,2012,0,11,0,No,500K
526056,2,1.0,1.0,5316,2016,1906,0,117,0,No,525K
543816,3,1.5,1.5,5369,2053,1913,2013,110,10,Yes,550K
561576,4,2.0,2.0,5422,2090,1920,0,103,0,No,550K
579336,5,2.25,2.5,5475,2127,1927,0,96,0,No,575K
597096,2,2.5,1.0,928,2164,1934,0,89,0,No,600K
614856,3,3.0,1.5,981,2201,1941,0,82,0,No,625K
632616,4,1.0,2.0,1034,2238,1948,0,75,0,No,625K
650376,5,1.5,2.5,1087,2275,1955,0,68,0,No,625K
668136,2,2.0,1.0,1140,2312,1962,1985,61,38,Yes,625K
685896,3,2.25,1.5,1193,2349,1969,0,54,0,No,625K
703656,4,2.5,2.0,1246,1209,1976,0,47,0,No,625K
721416,5,3.0,2.5,1299,1246,1983,0,40,0,No,625K
739176,2,1.0,1.0,1352,1283,1990,0,33,0,No,625K
276456,3,1.5,1.5,1405,1320,1997,0,26,0,No,275K
294216,4,2.0,2.0,1458,1357,2004,0,19,0,No,300K
311976,5,2.25,2.5,1511,1394,2011,1992,12,31,Yes,300K
329736,2,2.5,1.0,1564,1431,1905,0,118,0,No,325K
347496,3,3.0,1.5,1617,1468,1912,0,111,0,No,350K
365256,4,1.0,2.0,1670,1505,1919,0,104,0,No,375K
383016,5,1.5,2.5,1723,1542,1926,0,97,0,No,375K
400776,2,2.0,1.0,1776,1579,1933,0,90,0,No,400K
418536,3,2.25,1.5,1829,1616,1940,0,83,0,No,425K
436296,4,2.5,2.0,1882,1653,1947,1999,76,24,Yes,425K
454056,5,3.0,2.5,1935,1690,1954,0,69,0,No,450K
471816,2,1.0,1.0,1988,1727,1961,0,62,0,No,475K
489576,3,1.5,1.5,2041,1764,1968,0,55,0,No,500K
507336,4,2.0,2.0,2094,1801,1975,0,48,0,No,500K
525096,5,2.25,2.5,2147,1838,1982,0,41,0,No,525K
542856,2,2.5,1.0,2200,1875,1989,0,34,0,No,550K
560616,3,3.0,1.5,2253,1912,1996,2006,27,17,Yes,550K
578376,4,1.0,2.0,2306,1949,2003,0,20,0,No,575K
596136,5,1.5,2.5,2359,1986,2010,0,13,0,No,600K
613896,2,2.0,1.0,2412,2023,2017,0,6,0,No,625K
631656,3,2.25,1.5,2465,2060,1911,0,112,0,No,625K
649416,4,2.5,2.0,2518,2097,1918,0,105,0,No,625K
667176,5,3.0,2.5,2571,2134,1925,0,98,0,No,625K
684936,2,1.0,1.0,2624,2171,1932,2013,91,10,Yes,625K
702696,3,1.5,1.5,2677,2208,1939,0,84,0,No,625K
720456,4,2.0,2.0,2730,2245,1946,0,77,0,No,625K
738216,5,2.25,2.5,2783,2282,1953,0,70,0,No,625K
275496,2,2.5,1.0,2836,2319,1960,0,63,0,No,275K
293256,3,3.0,1.5,2889,2356,1967,0,56,0,No,300K
311016,4,1.0,2.0,2942,1216,1974,0,49,0,No,300K
328776,5,1.5,2.5,2995,1253,1981,1985,42,38,Yes,325K
346536,2,2.0,1.0,3048,1290,1988,0,35,0,No,350K
364296,3,2.25,1.5,3101,1327,1995,0,28,0,No,375K
382056,4,2.5,2.0,3154,1364,2002,0,21,0,No,375K
399816,5,3.0,2.5,3207,1401,2009,0,14,0,No,400K
417576,2,1.0,1.0,3260,1438,2016,0,7,0,No,425K
435336,3,1.5,1.5,3313,1475,1910,0,113,0,No,425K
453096,4,2.0,2.0,3366,1512,1917,1992,106,31,Yes,450K
470856,5,2.25,2.5,3419,1549,1924,0,99,0,No,475K
488616,2,2.5,1.0,3472,1586,1931,0,92,0,No,500K
506376,3,3.0,1.5,3525,1623,1938,0,85,0,No,500K
524136,4,1.0,2.0,3578,1660,1945,0,78,0,No,525K
541896,5,1.5,2.5,3631,1697,1952,0,71,0,No,550K
559656,2,2.0,1.0,3684,1734,1959,0,64,0,No,550K
577416,3,2.25,1.5,3737,1771,1966,1999,57,24,Yes,575K
595176,4,2.5,2.0,3790,1808,1973,0,50,0,No,600K
612936,5,3.0,2.5,3843,1845,1980,0,43,0,No,625K
630696,2,1.0,1.0,3896,1882,1987,0,36,0,No,625K
648456,3,1.5,1.5,3949,1919,1994,0,29,0,No,625K
666216,4,2.0,2.0,4002,1956,2001,0,22,0,No,625K
683976,5,2.25,2.5,4055,1993,2008,0,15,0,No,625K
701736,2,2.5,1.0,4108,2030,2015,2006,8,17,Yes,625K
719496,3,3.0,1.5,4161,2067,1909,0,114,0,No,625K
737256,4,1.0,2.0,4214,2104,1916,0,107,0,No,625K
274536,5,1.5,2.5,4267,2141,1923,0,100,0,No,275K
292296,2,2.0,1.0,4320,2178,1930,0,93,0,No,300K
310056,3,2.25,1.5,4373,2215,1937,0,86,0,No,300K
327816,4,2.5,2.0,4426,2252,1944,0,79,0,No,325K
345576,5,3.0,2.5,4479,2289,1951,2013,72,10,Yes,350K
363336,2,1.0,1.0,4532,2326,1958,0,65,0,No,375K
381096,3,1.5,1.5,4585,2363,1965,0,58,0,No,375K
398856,4,2.0,2.0,4638,1223,1972,0,51,0,No,400K
416616,5,2.25,2.5,4691,1260,1979,0,44,0,No,425K
434376,2,2.5,1.0,4744,1297,1986,0,37,0,No,425K
452136,3,3.0,1.5,4797,1334,1993,0,30,0,No,450K
469896,4,1.0,2.0,4850,1371,2000,1985,23,38,Yes,475K
487656,5,1.5,2.5,4903,1408,2007,0,16,0,No,500K
505416,2,2.0,1.0,4956,1445,2014,0,9,0,No,500K
523176,3,2.25,1.5,5009,1482,1908,0,115,0,No,525K
540936,4,2.5,2.0,5062,1519,1915,0,108,0,No,550K
558696,5,3.0,2.5,5115,1556,1922,0,101,0,No,550K
576456,2,1.0,1.0,5168,1593,1929,0,94,0,No,575K
594216,3,1.5,1.5,5221,1630,1936,1992,87,31,Yes,600K
611976,4,2.0,2.0,5274,1667,1943,0,80,0,No,600K
629736,5,2.25,2.5,5327,1704,1950,0,73,0,No,625K
647496,2,2.5,1.0,5380,1741,1957,0,66,0,No,625K
665256,3,3.0,1.5,5433,1778,1964,0,59,0,No,625K
683016,4,1.0,2.0,5486,1815,1971,0,52,0,No,625K
700776,5,1.5,2.5,939,1852,1978,0,45,0,No,625K
718536,2,2.0,1.0,992,1889,1985,1999,38,24,Yes,625K
736296,3,2.25,1.5,1045,1926,1992,0,31,0,No,625K
273576,4,2.5,2.0,1098,1963,1999,0,24,0,No,275K
291336,5,3.0,2.5,1151,2000,2006,0,17,0,No,300K
309096,2,1.0,1.0,1204,2037,2013,0,10,0,No,300K
326856,3,1.5,1.5,1257,2074,1907,0,116,0,No,325K
344616,4,2.0,2.0,1310,2111,1914,0,109,0,No,350K
362376,5,2.25,2.5,1363,2148,1921,2006,102,17,Yes,350K
380136,2,2.5,1.0,1416,2185,1928,0,95,0,No,375K
397896,3,3.0,1.5,1469,2222,1935,0,88,0,No,400K
415656,4,1.0,2.0,1522,2259,1942,0,81,0,No,425K
433416,5,1.5,2.5,1575,2296,1949,0,74,0,No,425K
451176,2,2.0,1.0,1628,2333,1956,0,67,0,No,450K
468936,3,2.25,1.5,1681,2370,1963,0,60,0,No,475K
486696,4,2.5,2.0,1734,1230,1970,2013,53,10,Yes,475K
504456,5,3.0,2.5,1787,1267,1977,0,46,0,No,500K
522216,2,1.0,1.0,1840,1304,1984,0,39,0,No,525K
539976,3,1.5,1.5,1893,1341,1991,0,32,0,No,550K
557736,4,2.0,2.0,1946,1378,1998,0,25,0,No,550K
575496,5,2.25,2.5,1999,1415,2005,0,18,0,No,575K
593256,2,2.5,1.0,2052,1452,2012,0,11,0,No,600K
611016,3,3.0,1.5,2105,1489,1906,1985,117,38,Yes,600K
628776,4,1.0,2.0,2158,1526,1913,0,110,0,No,625K
646536,5,1.5,2.5,2211,1563,1920,0,103,0,No,625K
664296,2,2.0,1.0,2264,1600,1927,0,96,0,No,625K
682056,3,2.25,1.5,2317,1637,1934,0,89,0,No,625K
699816,4,2.5,2.0,2370,1674,1941,0,82,0,No,625K
717576,5,3.0,2.5,2423,1711,1948,0,75,0,No,625K
735336,2,1.0,1.0,2476,1748,1955,1992,68,31,Yes,625K
272616,3,1.5,1.5,2529,1785,1962,0,61,0,No,275K
290376,4,2.0,2.0,2582,1822,1969,0,54,0,No,300K
308136,5,2.25,2.5,2635,1859,1976,0,47,0,No,300K
325896,2,2.5,1.0,2688,1896,1983,0,40,0,No,325K
343656,3,3.0,1.5,2741,1933,1990,0,33,0,No,350K
361416,4,1.0,2.0,2794,1970,1997,0,26,0,No,350K
379176,5,1.5,2.5,2847,2007,2004,1999,19,24,Yes,375K
396936,2,2.0,1.0,2900,2044,2011,0,12,0,No,400K
414696,3,2.25,1.5,2953,2081,1905,0,118,0,No,425K
432456,4,2.5,2.0,3006,2118,1912,0,111,0,No,425K
450216,5,3.0,2.5,3059,2155,1919,0,104,0,No,450K
467976,2,1.0,1.0,3112,2192,1926,0,97,0,No,475K
485736,3,1.5,1.5,3165,2229,1933,0,90,0,No,475K
503496,4,2.0,2.0,3218,2266,1940,2006,83,17,Yes,500K
521256,5,2.25,2.5,3271,2303,1947,0,76,0,No,525K
539016,2,2.5,1.0,3324,2340,1954,0,69,0,No,550K
556776,3,3.0,1.5,3377,1200,1961,0,62,0,No,550K
574536,4,1.0,2.0,3430,1237,1968,0,55,0,No,575K
592296,5,1.5,2.5,3483,1274,1975,0,48,0,No,600K
610056,2,2.0,1.0,3536,1311,1982,0,41,0,No,600K
627816,3,2.25,1.5,3589,1348,1989,2013,34,10,Yes,625K
645576,4,2.5,2.0,3642,1385,1996,0,27,0,No,625K
663336,5,3.0,2.5,3695,1422,2003,0,20,0,No,625K
681096,2,1.0,1.0,3748,1459,2010,0,13,0,No,625K
698856,3,1.5,1.5,3801,1496,2017,0,6,0,No,625K
716616,4,2.0,2.0,3854,1533,1911,0,112,0,No,625K
734376,5,2.25,2.5,3907,1570,1918,0,105,0,No,625K
271656,2,2.5,1.0,3960,1607,1925,1985,98,38,Yes,275K
289416,3,3.0,1.5,4013,1644,1932,0,91,0,No,300K
307176,4,1.0,2.0,4066,1681,1939,0,84,0,No,300K
324936,5,1.5,2.5,4119,1718,1946,0,77,0,No,325K
342696,2,2.0,1.0,4172,1755,1953,0,70,0,No,350K
360456,3,2.25,1.5,4225,1792,1960,0,63,0,No,350K
378216,4,2.5,2.0,4278,1829,1967,0,56,0,No,375K
395976,5,3.0,2.5,4331,1866,1974,1992,49,31,Yes,400K
413736,2,1.0,1.0,4384,1903,1981,0,42,0,No,425K
431496,3,1.5,1.5,4437,1940,1988,0,35,0,No,425K
449256,4,2.0,2.0,4490,1977,1995,0,28,0,No,450K
